codigo_tse,uf,nome_municipio,capital,codigo_ibge
12637,PI,FLORESTA DO PIAUÍ,0,2203859
10774,PI,FLORIANO,0,2203909
10790,PI,FRANCINÓPOLIS,0,2204006
10812,PI,FRANCISCO AYRES,0,2204105
12378,PI,FRANCISCO MACEDO,0,2204154
10839,PI,FRANCISCO SANTOS,0,2204204
10855,PI,FRONTEIRAS,0,2204303
10782,PI,GEMINIANO,0,2204352
10871,PI,GILBUÉS,0,2204402
10898,PI,GUADALUPE,0,2204501
10804,PI,GUARIBAS,0,2204550
10910,PI,HUGO NAPOLEÃO,0,2204600
10820,PI,ILHA GRANDE,0,2204659
10936,PI,INHUMA,0,2204709
10952,PI,IPIRANGA DO PIAUÍ,0,2204808
10979,PI,ISAÍAS COELHO,0,2204907
10995,PI,ITAINÓPOLIS,0,2205003
11010,PI,ITAUEIRA,0,2205102
10286,PI,JACOBINA DO PIAUÍ,0,2205151
11037,PI,JAICÓS,0,2205201
10308,PI,JARDIM DO MULATO,0,2205250
12394,PI,JATOBÁ DO PIAUÍ,0,2205276
11053,PI,JERUMENHA,0,2205300
11070,PI,JOAQUIM PIRES,0,2205409
12408,PI,JOCA MARQUES,0,2205458
11096,PI,JOSÉ DE FREITAS,0,2205508
12386,PI,JOÃO COSTA,0,2205359
12416,PI,JUAZEIRO DO PIAUÍ,0,2205516
10847,PI,JUREMA,0,2205532
12203,PI,JÚLIO BORGES,0,2205524
10324,PI,LAGOA ALEGRE,0,2205557
10863,PI,LAGOA DE SÃO FRANCISCO,0,2205573
10340,PI,LAGOA DO BARRO DO PIAUÍ,0,2205565
12424,PI,LAGOA DO PIAUÍ,0,2205581
12220,PI,LAGOA DO SÍTIO,0,2205599
12432,PI,LAGOINHA DO PIAUÍ,0,2205540
11118,PI,LANDRI SALES,0,2205607
11134,PI,LUIS CORREIA,0,2205706
11150,PI,LUZILÂNDIA,0,2205805
12440,PI,MADEIRO,0,2205854
11177,PI,MANOEL EMÍDIO,0,2205904
10367,PI,MARCOLÂNDIA,0,2205953
11193,PI,MARCOS PARENTE,0,2206001
12467,PI,MASSAPÊ DO PIAUÍ,0,2206050
11215,PI,MATIAS OLÍMPIO,0,2206100
11231,PI,MIGUEL ALVES,0,2206209
11258,PI,MIGUEL LEÃO,0,2206308
12246,PI,MILTON BRANDÃO,0,2206357
11274,PI,MONSENHOR GIL,0,2206407
11290,PI,MONSENHOR HIPÓLITO,0,2206506
11312,PI,MONTE ALEGRE DO PIAUÍ,0,2206605
10880,PI,MORRO CABEÇA NO TEMPO,0,2206654
12459,PI,MORRO DO CHAPÉU DO PIAUÍ,0,2206670
12475,PI,MURICI DOS PORTELAS,0,2206696
11339,PI,NAZARÉ DO PIAUÍ,0,2206704
12726,PI,NAZÁRIA,0,2206720
10928,PI,NOSSA SENHORA DE NAZARÉ,0,2206753
11355,PI,NOSSA SENHORA DOS REMÉDIOS,0,2206803
10960,PI,NOVA SANTA RITA,0,2207959
11371,PI,NOVO ORIENTE DO PIAUÍ,0,2206902
10901,PI,NOVO SANTO ANTÔNIO,0,2206951
11398,PI,OEIRAS,0,2207009
12483,PI,OLHO D'ÁGUA DO PIAUÍ,0,2207108
11436,PI,PADRE MARCOS,0,2207207
11452,PI,PAES LANDIM,0,2207306
12262,PI,PAJEÚ DO PIAUÍ,0,2207355
11479,PI,PALMEIRA DO PIAUÍ,0,2207405
11495,PI,PALMEIRAIS,0,2207504
10944,PI,PAQUETÁ,0,2207553
11517,PI,PARNAGUÁ,0,2207603
11533,PI,PARNAÍBA,0,2207702
10405,PI,PASSAGEM FRANCA DO PIAUÍ,0,2207751
10383,PI,PATOS DO PIAUÍ,0,2207777
12718,PI,PAU D'ARCO DO PIAUÍ,0,2207793
11550,PI,PAULISTANA,0,2207801
12289,PI,PAVUSSU,0,2207850
11576,PI,PEDRO II,0,2207900
12491,PI,PEDRO LAURENTINO,0,2207934
11592,PI,PICOS,0,2208007
11614,PI,PIMENTEIRAS,0,2208106
11630,PI,PIO IX,0,2208205
11657,PI,PIRACURUCA,0,2208304
11673,PI,PIRIPIRI,0,2208403
11690,PI,PORTO,0,2208502
12599,PI,PORTO ALEGRE DO PIAUÍ,0,2208551
11711,PI,PRATA DO PIAUÍ,0,2208601
10421,PI,QUEIMADA NOVA,0,2208650
11738,PI,REDENÇÃO DO GURGUÉIA,0,2208700
11754,PI,REGENERAÇÃO,0,2208809
12300,PI,RIACHO FRIO,0,2208858
12602,PI,RIBEIRA DO PIAUÍ,0,2208874
11770,PI,RIBEIRO GONÇALVES,0,2208908
11797,PI,RIO GRANDE DO PIAUÍ,0,2209005
11819,PI,SANTA CRUZ DO PIAUÍ,0,2209104
10448,PI,SANTA CRUZ DOS MILAGRES,0,2209153
11835,PI,SANTA FILOMENA,0,2209203
11851,PI,SANTA LUZ,0,2209302
10464,PI,SANTA ROSA DO PIAUÍ,0,2209377
10480,PI,SANTANA DO PIAUÍ,0,2209351
11878,PI,SANTO ANTÔNIO DE LISBOA,0,2209401
12653,PI,SANTO ANTÔNIO DOS MILAGRES,0,2209450
11894,PI,SANTO INÁCIO DO PIAUÍ,0,2209500
12041,PI,SEBASTIÃO BARROS,0,2210623
12068,PI,SEBASTIÃO LEAL,0,2210631
10545,PI,SIGEFREDO PACHECO,0,2210656
12157,PI,SIMPLÍCIO MENDES,0,2210805
12130,PI,SIMÕES,0,2210706
12173,PI,SOCORRO DO PIAUÍ,0,2210904
12513,PI,SUSSUAPARA,0,2210938
10502,PI,SÃO BRAZ DO PIAUÍ,0,2209559
12505,PI,SÃO FRANCISCO DE ASSIS DO PIAUÍ,0,2209658
11932,PI,SÃO FRANCISCO DO PIAUÍ,0,2209708
11916,PI,SÃO FÉLIX DO PIAUÍ,0,2209609
12610,PI,SÃO GONÇALO DO GURGUÉIA,0,2209757
11959,PI,SÃO GONÇALO DO PIAUÍ,0,2209807
10529,PI,SÃO JOSÉ DO DIVINO,0,2210052
12017,PI,SÃO JOSÉ DO PEIXE,0,2210102
12033,PI,SÃO JOSÉ DO PIAUÍ,0,2210201
11088,PI,SÃO JOÃO DA CANABRAVA,0,2209856
12009,PI,SÃO JOÃO DA FRONTEIRA,0,2209872
11975,PI,SÃO JOÃO DA SERRA,0,2209906
12025,PI,SÃO JOÃO DA VARJOTA,0,2209955
10987,PI,SÃO JOÃO DO ARRAIAL,0,2209971
11991,PI,SÃO JOÃO DO PIAUÍ,0,2210003
12050,PI,SÃO JULIÃO,0,2210300
10561,PI,SÃO LOURENÇO DO PIAUÍ,0,2210359
12629,PI,SÃO LUIS DO PIAUÍ,0,2210375
12661,PI,SÃO MIGUEL DA BAIXA GRANDE,0,2210383
12700,PI,SÃO MIGUEL DO FIDALGO,0,2210391
12076,PI,SÃO MIGUEL DO TAPUIO,0,2210409
12092,PI,SÃO PEDRO DO PIAUÍ,0,2210508
12114,PI,SÃO RAIMUNDO NONATO,0,2210607
12530,PI,TAMBORIL DO PIAUÍ,0,2210953
12521,PI,TANQUE DO PIAUÍ,0,2210979
12190,PI,TERESINA,1,2211001
12211,PI,UNIÃO,0,2211100
12238,PI,URUÇUÍ,0,2211209
12254,PI,VALENÇA DO PIAUÍ,0,2211308
12556,PI,VERA MENDES,0,2211506
12548,PI,VILA NOVA DO PIAUÍ,0,2211605
10588,PI,VÁRZEA BRANCA,0,2211357
12270,PI,VÁRZEA GRANDE,0,2211407
12564,PI,WALL FERRAZ,0,2211704
10030,PI,ÁGUA BRANCA,0,2200202
74012,PR,ABATIÁ,0,4100103
74039,PR,ADRIANÓPOLIS,0,4100202
74055,PR,AGUDOS DO SUL,0,4100301
74071,PR,ALMIRANTE TAMANDARÉ,0,4100400
84557,PR,ALTAMIRA DO PARANÁ,0,4100459
74098,PR,ALTO PARANÁ,0,4100608
74926,PR,ALTO PARAÍSO,0,4128625
74110,PR,ALTO PIQUIRI,0,4100707
79510,PR,ALTÔNIA,0,4100509
74136,PR,ALVORADA DO SUL,0,4100806
74152,PR,AMAPORÃ,0,4100905
74179,PR,AMPÉRE,0,4101002
74101,PR,ANAHY,0,4101051
74195,PR,ANDIRÁ,0,4101101
74217,PR,ANTONINA,0,4101200
74233,PR,ANTONIO OLINTO,0,4101309
74250,PR,APUCARANA,0,4101408
74276,PR,ARAPONGAS,0,4101507
74292,PR,ARAPOTI,0,4101606
75108,PR,ARAPUÃ,0,4101655
74314,PR,ARARUNA,0,4101705
74357,PR,ARAUCÁRIA,0,4101804
75086,PR,ARIRANHA DO IVAÍ,0,4101853
74373,PR,ASSAÍ,0,4101903
79537,PR,ASSIS CHATEAUBRIAND,0,4102000
74390,PR,ASTORGA,0,4102109
74411,PR,ATALAIA,0,4102208
74438,PR,BALSA NOVA,0,4102307
74454,PR,BANDEIRANTES,0,4102406
74470,PR,BARBOSA FERRAZ,0,4102505
74519,PR,BARRA DO JACARÉ,0,4102703
74497,PR,BARRACÃO,0,4102604
75124,PR,BELA VISTA DA CAROBA,0,4102752
74535,PR,BELA VISTA DO PARAÍSO,0,4102802
74551,PR,BITURUNA,0,4102901
74578,PR,BOA ESPERANÇA,0,4103008
74144,PR,BOA ESPERANÇA DO IGUAÇU,0,4103024
75140,PR,BOA VENTURA DE SÃO ROQUE,0,4103040
79812,PR,BOA VISTA DA APARECIDA,0,4103057
74594,PR,BOCAIÚVA DO SUL,0,4103107
75167,PR,BOM JESUS DO SUL,0,4103156
74616,PR,BOM SUCESSO,0,4103206
74160,PR,BOM SUCESSO DO SUL,0,4103222
74632,PR,BORRAZÓPOLIS,0,4103305
79839,PR,BRAGANEY,0,4103354
74187,PR,BRASILÂNDIA DO SUL,0,4103370
74659,PR,CAFEARA,0,4103404
79855,PR,CAFELÂNDIA,0,4103453
74209,PR,CAFEZAL DO SUL,0,4103479
74675,PR,CALIFÓRNIA,0,4103503
74691,PR,CAMBARÁ,0,4103602
74730,PR,CAMBIRA,0,4103800
74713,PR,CAMBÉ,0,4103701
74756,PR,CAMPINA DA LAGOA,0,4103909
75183,PR,CAMPINA DO SIMÃO,0,4103958
74772,PR,CAMPINA GRANDE DO SUL,0,4104006
74780,PR,CAMPO BONITO,0,4104055
74799,PR,CAMPO DO TENENTE,0,4104105
74810,PR,CAMPO LARGO,0,4104204
75205,PR,CAMPO MAGRO,0,4104253
74837,PR,CAMPO MOURÃO,0,4104303
74225,PR,CANDÓI,0,4104428
84514,PR,CANTAGALO,0,4104451
74870,PR,CAPANEMA,0,4104501
74896,PR,CAPITÃO LEÔNIDAS MARQUES,0,4104600
75221,PR,CARAMBEÍ,0,4104659
74918,PR,CARLÓPOLIS,0,4104709
74934,PR,CASCAVEL,0,4104808
74950,PR,CASTRO,0,4104907
74977,PR,CATANDUVAS,0,4105003
74993,PR,CENTENÁRIO DO SUL,0,4105102
75019,PR,CERRO AZUL,0,4105201
75035,PR,CHOPINZINHO,0,4105409
75051,PR,CIANORTE,0,4105508
75078,PR,CIDADE GAÚCHA,0,4105607
75094,PR,CLEVELÂNDIA,0,4105706
75132,PR,COLOMBO,0,4105805
75159,PR,COLORADO,0,4105904
75175,PR,CONGONHINHAS,0,4106001
75191,PR,CONSELHEIRO MAIRINCK,0,4106100
75213,PR,CONTENDA,0,4106209
75230,PR,CORBÉLIA,0,4106308
75256,PR,CORNÉLIO PROCÓPIO,0,4106407
75248,PR,CORONEL DOMINGOS SOARES,0,4106456
75272,PR,CORONEL VIVIDA,0,4106506
75280,PR,CORUMBATAÍ DO SUL,0,4106555
75337,PR,CRUZ MACHADO,0,4106803
74241,PR,CRUZEIRO DO IGUAÇU,0,4106571
75299,PR,CRUZEIRO DO OESTE,0,4106605
75310,PR,CRUZEIRO DO SUL,0,4106704
75264,PR,CRUZMALTINA,0,4106852
75353,PR,CURITIBA,1,4106902
75370,PR,CURIÚVA,0,4107009
74853,PR,CÂNDIDO DE ABREU,0,4104402
79570,PR,CÉU AZUL,0,4105300
75400,PR,DIAMANTE D'OESTE,0,4107157
75396,PR,DIAMANTE DO NORTE,0,4107108
74268,PR,DIAMANTE DO SUL,0,4107124
75418,PR,DOIS VIZINHOS,0,4107207
84654,PR,DOURADINA,0,4107256
75434,PR,DOUTOR CAMARGO,0,4107306
74942,PR,DOUTOR ULYSSES,0,4128633
75477,PR,ENGENHEIRO BELTRÃO,0,4107504
74284,PR,ENTRE RIOS DO OESTE,0,4107538
75450,PR,ENÉAS MARQUES,0,4107405
75302,PR,ESPERANÇA NOVA,0,4107520
75329,PR,ESPIGÃO ALTO DO IGUAÇU,0,4107546
74306,PR,FAROL,0,4107553
75493,PR,FAXINAL,0,4107603
74322,PR,FAZENDA RIO GRANDE,0,4107652
75345,PR,FERNANDES PINHEIRO,0,4107736
84573,PR,FIGUEIRA,0,4107751
74349,PR,FLOR DA SERRA DO SUL,0,4107850
75531,PR,FLORAÍ,0,4107801
75558,PR,FLORESTA,0,4107900
75574,PR,FLORESTÓPOLIS,0,4108007
75590,PR,FLÓRIDA,0,4108106
75612,PR,FORMOSA DO OESTE,0,4108205
75639,PR,FOZ DO IGUAÇU,0,4108304
75361,PR,FOZ DO JORDÃO,0,4108452
79774,PR,FRANCISCO ALVES,0,4108320
75655,PR,FRANCISCO BELTRÃO,0,4108403
75515,PR,FÊNIX,0,4107702
75671,PR,GENERAL CARNEIRO,0,4108502
74004,PR,GODOY MOREIRA,0,4108551
75698,PR,GOIOERÊ,0,4108601
75388,PR,GOIOXIM,0,4108650
79596,PR,GRANDES RIOS,0,4108700
75736,PR,GUAIRAÇÁ,0,4108908
75426,PR,GUAMIRANGA,0,4108957
75752,PR,GUAPIRAMA,0,4109005
75779,PR,GUAPOREMA,0,4109104
75795,PR,GUARACI,0,4109203
75817,PR,GUARANIAÇU,0,4109302
75833,PR,GUARAPUAVA,0,4109401
75850,PR,GUARAQUEÇABA,0,4109500
75876,PR,GUARATUBA,0,4109609
75710,PR,GUAÍRA,0,4108809
74365,PR,HONÓRIO SERPA,0,4109658
75892,PR,IBAITI,0,4109708
74020,PR,IBEMA,0,4109757
75914,PR,IBIPORÃ,0,4109807
75930,PR,ICARAÍMA,0,4109906
75957,PR,IGUARAÇU,0,4110003
74381,PR,IGUATU,0,4110052
75442,PR,IMBAÚ,0,4110078
75973,PR,IMBITUVA,0,4110102
76015,PR,INAJÁ,0,4110300
79618,PR,INDIANÓPOLIS,0,4110409
75990,PR,INÁCIO MARTINS,0,4110201
76031,PR,IPIRANGA,0,4110508
76058,PR,IPORÃ,0,4110607
74403,PR,IRACEMA DO OESTE,0,4110656
76074,PR,IRATI,0,4110706
76090,PR,IRETAMA,0,4110805
76112,PR,ITAGUAJÉ,0,4110904
75000,PR,ITAIPULÂNDIA,0,4110953
76139,PR,ITAMBARACÁ,0,4111001
76155,PR,ITAMBÉ,0,4111100
76171,PR,ITAPEJARA D'OESTE,0,4111209
74446,PR,ITAPERUÇU,0,4111258
76198,PR,ITAÚNA DO SUL,0,4111308
76236,PR,IVAIPORÃ,0,4111506
76252,PR,IVATUBA,0,4111605
74462,PR,IVATÉ,0,4111555
76210,PR,IVAÍ,0,4111407
76279,PR,JABOTI,0,4111704
76295,PR,JACAREZINHO,0,4111803
76317,PR,JAGUAPITÃ,0,4111902
76333,PR,JAGUARIAÍVA,0,4112009
76350,PR,JANDAIA DO SUL,0,4112108
76376,PR,JANIÓPOLIS,0,4112207
76392,PR,JAPIRA,0,4112306
76414,PR,JAPURÁ,0,4112405
76430,PR,JARDIM ALEGRE,0,4112504
76457,PR,JARDIM OLINDA,0,4112603
76473,PR,JATAIZINHO,0,4112702
79979,PR,JESUÍTAS,0,4112751
76490,PR,JOAQUIM TÁVORA,0,4112801
76511,PR,JUNDIAÍ DO SUL,0,4112900
84638,PR,JURANDA,0,4112959
76538,PR,JUSSARA,0,4113007
76554,PR,KALORÉ,0,4113106
76570,PR,LAPA,0,4113205
74985,PR,LARANJAL,0,4113254
76597,PR,LARANJEIRAS DO SUL,0,4113304
76619,PR,LEÓPOLIS,0,4113403
74489,PR,LIDIANÓPOLIS,0,4113429
74047,PR,LINDOESTE,0,4113452
76635,PR,LOANDA,0,4113502
76651,PR,LOBATO,0,4113601
76678,PR,LONDRINA,0,4113700
75809,PR,LUIZIANA,0,4113734
84590,PR,LUNARDELLI,0,4113759
76694,PR,LUPIONÓPOLIS,0,4113809
76716,PR,MALLET,0,4113908
76732,PR,MAMBORÊ,0,4114005
76775,PR,MANDAGUARI,0,4114203
76759,PR,MANDAGUAÇU,0,4114104
76791,PR,MANDIRITUBA,0,4114302
75469,PR,MANFRINÓPOLIS,0,4114351
75116,PR,MANGUEIRINHA,0,4114401
76813,PR,MANOEL RIBAS,0,4114500
76830,PR,MARECHAL CÂNDIDO RONDON,0,4114609
76856,PR,MARIA HELENA,0,4114708
76872,PR,MARIALVA,0,4114807
79758,PR,MARILENA,0,4115002
76899,PR,MARILUZ,0,4115101
74330,PR,MARILÂNDIA DO SUL,0,4114906
76910,PR,MARINGÁ,0,4115200
74500,PR,MARIPÁ,0,4115358
76937,PR,MARIÓPOLIS,0,4115309
76953,PR,MARMELEIRO,0,4115408
75485,PR,MARQUINHO,0,4115457
76970,PR,MARUMBI,0,4115507
76996,PR,MATELÂNDIA,0,4115606
79634,PR,MATINHOS,0,4115705
74527,PR,MATO RICO,0,4115739
74543,PR,MAUÁ DA SERRA,0,4115754
77011,PR,MEDIANEIRA,0,4115804
74560,PR,MERCEDES,0,4115853
77038,PR,MIRADOR,0,4115903
77054,PR,MIRASELVA,0,4116000
84697,PR,MISSAL,0,4116059
77070,PR,MOREIRA SALES,0,4116109
77097,PR,MORRETES,0,4116208
77119,PR,MUNHOZ DE MELO,0,4116307
77135,PR,NOSSA SENHORA DAS GRAÇAS,0,4116406
77151,PR,NOVA ALIANÇA DO IVAÍ,0,4116505
77178,PR,NOVA AMÉRICA DA COLINA,0,4116604
79650,PR,NOVA AURORA,0,4116703
77194,PR,NOVA CANTU,0,4116802
77216,PR,NOVA ESPERANÇA,0,4116901
75027,PR,NOVA ESPERANÇA DO SUDOESTE,0,4116950
77232,PR,NOVA FÁTIMA,0,4117008
74586,PR,NOVA LARANJEIRAS,0,4117057
77259,PR,NOVA LONDRINA,0,4117107
79677,PR,NOVA OLÍMPIA,0,4117206
79952,PR,NOVA PRATA DO IGUAÇU,0,4117255
74608,PR,NOVA SANTA BÁRBARA,0,4117214
79790,PR,NOVA SANTA ROSA,0,4117222
75760,PR,NOVA TEBAS,0,4117271
74420,PR,NOVO ITACOLOMI,0,4117297
77275,PR,ORTIGUEIRA,0,4117305
77291,PR,OURIZONA,0,4117404
74063,PR,OURO VERDE DO OESTE,0,4117453
77313,PR,PAIÇANDU,0,4117503
77330,PR,PALMAS,0,4117602
77356,PR,PALMEIRA,0,4117701
77372,PR,PALMITAL,0,4117800
77399,PR,PALOTINA,0,4117909
77437,PR,PARANACITY,0,4118105
77453,PR,PARANAGUÁ,0,4118204
77470,PR,PARANAPOEMA,0,4118303
77496,PR,PARANAVAÍ,0,4118402
77410,PR,PARAÍSO DO NORTE,0,4118006
74624,PR,PATO BRAGADO,0,4118451
77518,PR,PATO BRANCO,0,4118501
77534,PR,PAULA FREITAS,0,4118600
77550,PR,PAULO FRONTIN,0,4118709
77577,PR,PEABIRU,0,4118808
75507,PR,PEROBAL,0,4118857
75043,PR,PINHAIS,0,4119152
74640,PR,PINHAL DE SÃO BENTO,0,4119251
77631,PR,PINHALÃO,0,4119202
77658,PR,PINHÃO,0,4119301
77690,PR,PIRAQUARA,0,4119509
77674,PR,PIRAÍ DO SUL,0,4119400
77712,PR,PITANGA,0,4119608
74667,PR,PITANGUEIRAS,0,4119657
77615,PR,PIÊN,0,4119103
77739,PR,PLANALTINA DO PARANÁ,0,4119707
77755,PR,PLANALTO,0,4119806
77771,PR,PONTA GROSSA,0,4119905
75523,PR,PONTAL DO PARANÁ,0,4119954
77798,PR,PORECATU,0,4120002
77810,PR,PORTO AMAZONAS,0,4120101
75540,PR,PORTO BARREIRO,0,4120150
77836,PR,PORTO RICO,0,4120200
77852,PR,PORTO VITÓRIA,0,4120309
75566,PR,PRADO FERREIRA,0,4120333
79910,PR,PRANCHITA,0,4120358
77879,PR,PRESIDENTE CASTELO BRANCO,0,4120408
77895,PR,PRIMEIRO DE MAIO,0,4120507
77917,PR,PRUDENTÓPOLIS,0,4120606
79693,PR,PÉROLA,0,4118907
77593,PR,PÉROLA D'OESTE,0,4119004
75582,PR,QUARTO CENTENÁRIO,0,4120655
77933,PR,QUATIGUÁ,0,4120705
77950,PR,QUATRO BARRAS,0,4120804
74683,PR,QUATRO PONTES,0,4120853
79553,PR,QUEDAS DO IGUAÇU,0,4120903
77976,PR,QUERÊNCIA DO NORTE,0,4121000
77992,PR,QUINTA DO SOL,0,4121109
78018,PR,QUITANDINHA,0,4121208
74705,PR,RAMILÂNDIA,0,4121257
78034,PR,RANCHO ALEGRE,0,4121307
74721,PR,RANCHO ALEGRE D'OESTE,0,4121356
78050,PR,REALEZA,0,4121406
78077,PR,REBOUÇAS,0,4121505
78093,PR,RENASCENÇA,0,4121604
78115,PR,RESERVA,0,4121703
75604,PR,RESERVA DO IGUAÇU,0,4121752
78131,PR,RIBEIRÃO CLARO,0,4121802
78158,PR,RIBEIRÃO DO PINHAL,0,4121901
78174,PR,RIO AZUL,0,4122008
78190,PR,RIO BOM,0,4122107
74748,PR,RIO BONITO DO IGUAÇU,0,4122156
75620,PR,RIO BRANCO DO IVAÍ,0,4122172
78212,PR,RIO BRANCO DO SUL,0,4122206
78239,PR,RIO NEGRO,0,4122305
78255,PR,ROLÂNDIA,0,4122404
78271,PR,RONCADOR,0,4122503
78298,PR,RONDON,0,4122602
75744,PR,ROSÁRIO DO IVAÍ,0,4122651
78310,PR,SABÁUDIA,0,4122701
78336,PR,SALGADO FILHO,0,4122800
78352,PR,SALTO DO ITARARÉ,0,4122909
78379,PR,SALTO DO LONTRA,0,4123006
78395,PR,SANTA AMÉLIA,0,4123105
78417,PR,SANTA CECÍLIA DO PAVÃO,0,4123204
78433,PR,SANTA CRUZ DE MONTE CASTELO,0,4123303
78450,PR,SANTA FÉ,0,4123402
79715,PR,SANTA HELENA,0,4123501
78476,PR,SANTA INÊS,0,4123600
78492,PR,SANTA ISABEL DO IVAÍ,0,4123709
78514,PR,SANTA IZABEL DO OESTE,0,4123808
74764,PR,SANTA LÚCIA,0,4123824
74802,PR,SANTA MARIA DO OESTE,0,4123857
78530,PR,SANTA MARIANA,0,4123907
74829,PR,SANTA MÔNICA,0,4123956
74080,PR,SANTA TEREZA DO OESTE,0,4124020
84670,PR,SANTA TEREZINHA DE ITAIPU,0,4124053
78557,PR,SANTANA DO ITARARÉ,0,4124004
78611,PR,SANTO ANTONIO DO CAIUÁ,0,4124202
78590,PR,SANTO ANTÔNIO DA PLATINA,0,4124103
78638,PR,SANTO ANTÔNIO DO PARAÍSO,0,4124301
78573,PR,SANTO ANTÔNIO DO SUDOESTE,0,4124400
78654,PR,SANTO INÁCIO,0,4124509
78999,PR,SAPOPEMA,0,4126207
84611,PR,SARANDI,0,4126256
75060,PR,SAUDADE DO IGUAÇU,0,4126272
79014,PR,SENGÉS,0,4126306
75647,PR,SERRANÓPOLIS DO IGUAÇU,0,4126355
79030,PR,SERTANEJA,0,4126405
79057,PR,SERTANÓPOLIS,0,4126504
79073,PR,SIQUEIRA CAMPOS,0,4126603
75787,PR,SULINA,0,4126652
78670,PR,SÃO CARLOS DO IVAÍ,0,4124608
78697,PR,SÃO JERÔNIMO DA SERRA,0,4124707
78816,PR,SÃO JORGE D'OESTE,0,4125209
78794,PR,SÃO JORGE DO IVAÍ,0,4125308
79995,PR,SÃO JORGE DO PATROCÍNIO,0,4125357
78832,PR,SÃO JOSÉ DA BOA VISTA,0,4125407
84719,PR,SÃO JOSÉ DAS PALMEIRAS,0,4125456
78859,PR,SÃO JOSÉ DOS PINHAIS,0,4125506
78719,PR,SÃO JOÃO,0,4124806
78735,PR,SÃO JOÃO DO CAIUÁ,0,4124905
78751,PR,SÃO JOÃO DO IVAÍ,0,4125001
78778,PR,SÃO JOÃO DO TRIUNFO,0,4125100
74845,PR,SÃO MANOEL DO PARANÁ,0,4125555
78875,PR,SÃO MATEUS DO SUL,0,4125605
78891,PR,SÃO MIGUEL DO IGUAÇU,0,4125704
74861,PR,SÃO PEDRO DO IGUAÇU,0,4125753
78913,PR,SÃO PEDRO DO IVAÍ,0,4125803
78930,PR,SÃO PEDRO DO PARANÁ,0,4125902
78956,PR,SÃO SEBASTIÃO DA AMOREIRA,0,4126009
78972,PR,SÃO TOMÉ,0,4126108
75663,PR,TAMARANA,0,4126678
79090,PR,TAMBOARA,0,4126702
79111,PR,TAPEJARA,0,4126801
79731,PR,TAPIRA,0,4126900
79138,PR,TEIXEIRA SOARES,0,4127007
79154,PR,TELÊMACO BORBA,0,4127106
79170,PR,TERRA BOA,0,4127205
79197,PR,TERRA RICA,0,4127304
79219,PR,TERRA ROXA,0,4127403
79235,PR,TIBAGI,0,4127502
79251,PR,TIJUCAS DO SUL,0,4127601
79278,PR,TOLEDO,0,4127700
79294,PR,TOMAZINA,0,4127809
79871,PR,TRÊS BARRAS DO PARANÁ,0,4127858
74888,PR,TUNAS DO PARANÁ,0,4127882
79316,PR,TUNEIRAS DO OESTE,0,4127908
79936,PR,TUPÃSSI,0,4127957
84530,PR,TURVO,0,4127965
79332,PR,UBIRATÃ,0,4128005
79359,PR,UMUARAMA,0,4128104
79391,PR,UNIFLOR,0,4128302
79375,PR,UNIÃO DA VITÓRIA,0,4128203
79413,PR,URAÍ,0,4128401
74900,PR,VENTANIA,0,4128534
79898,PR,VERA CRUZ DO OESTE,0,4128559
79456,PR,VERÊ,0,4128609
74969,PR,VIRMOND,0,4128658
79472,PR,VITORINO,0,4128708
79430,PR,WENCESLAU BRAZ,0,4128500
79499,PR,XAMBRÊ,0,4128807
74128,PR,ÂNGULO,0,4101150
58017,RJ,ANGRA DOS REIS,0,3300100
58181,RJ,APERIBÉ,0,3300159
58033,RJ,ARARUAMA,0,3300209
58220,RJ,AREAL,0,3300225
58408,RJ,ARMAÇÃO DOS BÚZIOS,0,3300233
59277,RJ,ARRAIAL DO CABO,0,3300258
58050,RJ,BARRA DO PIRAÍ,0,3300308
58076,RJ,BARRA MANSA,0,3300407
58041,RJ,BELFORD ROXO,0,3300456
58092,RJ,BOM JARDIM,0,3300506
58114,RJ,BOM JESUS DO ITABAPOANA,0,3300605
58130,RJ,CABO FRIO,0,3300704
58157,RJ,CACHOEIRAS DE MACACU,0,3300803
58173,RJ,CAMBUCI,0,3300902
58190,RJ,CAMPOS DOS GOYTACAZES,0,3301009
58211,RJ,CANTAGALO,0,3301108
58300,RJ,CARAPEBUS,0,3300936
58068,RJ,CARDOSO MOREIRA,0,3301157
58238,RJ,CARMO,0,3301207
58254,RJ,CASIMIRO DE ABREU,0,3301306
58165,RJ,COMENDADOR LEVY GASPARIAN,0,3300951
58270,RJ,CONCEIÇÃO DE MACABU,0,3301405
58297,RJ,CORDEIRO,0,3301504
58319,RJ,DUAS BARRAS,0,3301603
58335,RJ,DUQUE DE CAXIAS,0,3301702
58351,RJ,ENGENHEIRO PAULO DE FRONTIN,0,3301801
58106,RJ,GUAPIMIRIM,0,3301850
58262,RJ,IGUABA GRANDE,0,3301876
58378,RJ,ITABORAÍ,0,3301900
58394,RJ,ITAGUAÍ,0,3302007
59293,RJ,ITALVA,0,3302056
58416,RJ,ITAOCARA,0,3302106
58432,RJ,ITAPERUNA,0,3302205
58440,RJ,ITATIAIA,0,3302254
58149,RJ,JAPERI,0,3302270
58459,RJ,LAJE DO MURIAÉ,0,3302304
58475,RJ,MACAÉ,0,3302403
58386,RJ,MACUCO,0,3302452
58491,RJ,MAGÉ,0,3302502
